Title,Document,EPA.Comment.Letter.Date,Federal.Register.Date,Agency,State,eis_url,EIS_ID,EIS.Title,EIS.Number,Document.Type,EIS.Comment.Due..Review.Period.Date,Amended.Notice.Date,Amended.Notice,Supplemental.Information,Website,State.or.Territory,Lead.Agency,Contact.Name,Contact.Phone,Rating..if.Draft.EIS.
Frosty Bay Timber Sale  Implementation  Frosty Study Area  Tongass National Forest  Wrangell Ranger District  AK,Final,06/07/1991,09/07/1990,Forest Service,AK,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=85460,85460,Frosty Bay Timber Sale  Implementation  Frosty Study Area  Tongass National Forest  Wrangell Ranger District  AK,19900333,Final,1990-10-0800:00:00.0,NA,NA,NA,NA,AK,Forest Service,Richard K. Kohrt,( 907) 8742323,NA
Lakalaho Timber Sale and Road Construction  Implementation  Flathead National Forest  Glacier View Ranger District  Flathead County  MT,Draft,10/18/1990,09/07/1990,Forest Service,MT,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=85257,85257,Lakalaho Timber Sale and Road Construction  Implementation  Flathead National Forest  Glacier View Ranger District  Flathead County  MT,19900329,Draft,1990-10-2200:00:00.0,NA,NA,NA,NA,MT,Forest Service,Tom Hope,( 406) 8924372,EC1
Creek Diversity Unit Timber Sales and Road Construction  Implementation  Santa Fe National Forest  Pecos Ranger District  San Miguel County  NM Published FR 9-7-90 - Review period extended.,Draft,10/22/1990,09/07/1990,Forest Service,NM,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=84129,84129,Creek Diversity Unit Timber Sales and Road Construction  Implementation  Santa Fe National Forest  Pecos Ranger District  San Miguel County  NM Published FR 9-7-90 - Review period extended.,19900327,Draft,1990-12-0600:00:00.0,NA,NA,NA,NA,NM,Forest Service,Larry Roybal,( 505) 7576121,LO
Eagle Peak and Buzzard Timber Sales Management Plan  Implementation  Reserve Ranger District  Gila National Forest  Catron County  NM,Final,09/24/1990,08/24/1990,Forest Service,NM,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=85026,85026,Eagle Peak and Buzzard Timber Sales Management Plan  Implementation  Reserve Ranger District  Gila National Forest  Catron County  NM,19900306,Final,1990-09-2400:00:00.0,NA,NA,NA,NA,NM,Forest Service,Michael Gardner,( 505) 5336231,NA
Humboldt National Forest  Land and Resource Management Plan  Implementation  Elko  Humboldt  Nye  Lincoln and White Pine  NV,Final Supplement,09/17/1990,08/17/1990,Forest Service,NV,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=84054,84054,Humboldt National Forest  Land and Resource Management Plan  Implementation  Elko  Humboldt  Nye  Lincoln and White Pine  NV,19900299,Final Supplement,1990-09-1700:00:00.0,NA,NA,NA,NA,NV,Forest Service,John P. Inman,( 702) 7385171,NA
Willamette National Forest  Land and Resource Management Plan  Implementation  Clackamas  Lane  Douglas  Jefferson  Linn and Marion Counties  OR,Final,09/10/1990,08/10/1990,Forest Service,OR,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=85179,85179,Willamette National Forest  Land and Resource Management Plan  Implementation  Clackamas  Lane  Douglas  Jefferson  Linn and Marion Counties  OR,19900297,Final,1990-09-1000:00:00.0,NA,NA,NA,NA,OR,Forest Service,Rolf Anderson,( 503) 4656520,NA
White Pass Ski Area Expansion  Special Use Permit  Wenatchee and Gifford Pinchot National Forests  Lewis and Yakima Counties  WA,Final,07/08/1991,08/10/1990,Forest Service,WA,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=86309,86309,White Pass Ski Area Expansion  Special Use Permit  Wenatchee and Gifford Pinchot National Forests  Lewis and Yakima Counties  WA,19900296,Final,1990-09-1000:00:00.0,NA,NA,NA,NA,WA,Forest Service,Phillip D. Glass,( 509) 6624332,NA
Horizon Forest Resource Area  Timber Sale and Road Construction  Implementation  Idaho Panhandle National Forests  Fernan Ranger District  Kootenai County  ID,Draft,09/20/1990,08/10/1990,Forest Service,ID,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=86503,86503,Horizon Forest Resource Area  Timber Sale and Road Construction  Implementation  Idaho Panhandle National Forests  Fernan Ranger District  Kootenai County  ID,19900298,Draft,1990-09-2400:00:00.0,NA,NA,NA,NA,ID,Forest Service,Pat Sheridan,( 208) 7657381,LO
Mill-Lion Project Area Timber Sale  Implementation  Lewis and Clark National Forest  Musselshell Ranger District  Meagher County  MT,Draft,09/25/1990,08/10/1990,Forest Service,MT,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=85490,85490,Mill-Lion Project Area Timber Sale  Implementation  Lewis and Clark National Forest  Musselshell Ranger District  Meagher County  MT,19900289,Draft,1990-09-2400:00:00.0,NA,NA,NA,NA,MT,Forest Service,David Wanderaas,( 406) 6324391,EC2
Baldy Fire Recovery Project  Implementation  Klamath National Forest  Happy Camp Ranger District  Siskiyou County  CA,Final,09/18/1990,08/10/1990,Forest Service,CA,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=86704,86704,Baldy Fire Recovery Project  Implementation  Klamath National Forest  Happy Camp Ranger District  Siskiyou County  CA,19900290,Final,1990-09-1000:00:00.0,NA,NA,NA,NA,CA,Forest Service,Lynda Karns,( 916) 8426131,NA
Strawberry Valley Management Area Management Plan  Implementation  Section 404 Permit  Uinta National Forest  Wasatch County  UT,Final,09/11/1990,08/10/1990,Forest Service,UT,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=83875,83875,Strawberry Valley Management Area Management Plan  Implementation  Section 404 Permit  Uinta National Forest  Wasatch County  UT,19900288,Final,1990-09-1000:00:00.0,NA,NA,NA,NA,UT,Forest Service,Brent G. Spencer,( 801) 6540470,NA
Kings River Special Management Area (SMA)  South Fork  Middle Fork  Kings Wild and Scenic Rivers  Implememtation  Sierra and Sequoia National Forests  King River Ranger and Hume Lake Ranger Districts  Fresno County  CA Published FR 8-10-90 - Review period,Draft,10/26/1990,08/10/1990,Forest Service,CA,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=83974,83974,Kings River Special Management Area (SMA)  South Fork  Middle Fork  Kings Wild and Scenic Rivers  Implememtation  Sierra and Sequoia National Forests  King River Ranger and Hume Lake Ranger Districts  Fresno County  CA Published FR 8-10-90 - Review period,19900286,Draft,1990-10-1500:00:00.0,NA,NA,NA,NA,CA,Forest Service,Paul E. Barker,( 209) 4875155,LO1
Skyline Mine Main Line No. 41 Gas Transmission Pipeline Relocation  Manti-La-Sal National Forest  Special Use Permit and COE Section 404 Permit  Emery  Sanpete and Carbon Counties  UT,Final,09/04/1990,08/03/1990,Forest Service,UT,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=84017,84017,Skyline Mine Main Line No. 41 Gas Transmission Pipeline Relocation  Manti-La-Sal National Forest  Special Use Permit and COE Section 404 Permit  Emery  Sanpete and Carbon Counties  UT,19900279,Final,1990-09-0400:00:00.0,NA,NA,NA,NA,UT,Forest Service,Walt Nowak,( 801) 8372817,NA
Lower White Salmon River Wild and Scenic River Management Plan  Columbia River Gorge National Scenic Area Wild and Scenic River System  Implementation  Klickitat County  WA,Draft,09/17/1990,08/03/1990,Forest Service,WA,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=84991,84991,Lower White Salmon River Wild and Scenic River Management Plan  Columbia River Gorge National Scenic Area Wild and Scenic River System  Implementation  Klickitat County  WA,19900277,Draft,1990-09-1700:00:00.0,NA,NA,NA,NA,WA,Forest Service,Steve Mellor,( 503) 3862333,LO
Lower Klickitat River Wild and Scenic River Management Plan  National Wild and Scenic Rivers System  Implementation  Columbia River Gorge National Scenic Area  Klickitat County  WA,Draft,09/17/1990,08/03/1990,Forest Service,WA,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=85268,85268,Lower Klickitat River Wild and Scenic River Management Plan  National Wild and Scenic Rivers System  Implementation  Columbia River Gorge National Scenic Area  Klickitat County  WA,19900278,Draft,1990-09-1700:00:00.0,NA,NA,NA,NA,WA,Forest Service,Steve Mellor,( 503) 3862333,LO
Rogue River National Forest  Land and Resource Management Plan  Implementation  Jackson  Klamath  Josephine and Douglas Counties  CA and Siskiyou County  OR,Final,09/04/1990,08/03/1990,Forest Service,NA,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=84152,84152,Rogue River National Forest  Land and Resource Management Plan  Implementation  Jackson  Klamath  Josephine and Douglas Counties  CA and Siskiyou County  OR,19900274,Final,1990-09-0400:00:00.0,NA,NA,NA,NA,NA,Forest Service,Larry Wheeler,( 503) 7763600,NA
West Moyie Decision Area Timber Sale and Road Construction  Implementation  Idaho Panhandle National Forest  Bonners Ferry Ranger District  Boundary County  ID,Draft,09/11/1990,07/27/1990,Forest Service,ID,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=86646,86646,West Moyie Decision Area Timber Sale and Road Construction  Implementation  Idaho Panhandle National Forest  Bonners Ferry Ranger District  Boundary County  ID,19900263,Draft,1990-09-1000:00:00.0,NA,NA,NA,NA,ID,Forest Service,Mark A. Grant,( 208) 2675561,EC2
Shasta Costa Timber Sale and Integrated Resource Projects  Implementation  Siskiyou National Forest  Gold Beach and Galice Ranger Districts  Curry County  OR Published FR 07-19-91 - Review period extended,Draft,11/08/1990,07/27/1990,Forest Service,OR,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=86460,86460,Shasta Costa Timber Sale and Integrated Resource Projects  Implementation  Siskiyou National Forest  Gold Beach and Galice Ranger Districts  Curry County  OR Published FR 07-19-91 - Review period extended,19900265,Draft,1990-10-1000:00:00.0,NA,NA,NA,NA,OR,Forest Service,Kurt Wiedenmann,( 503) 2476651,EC2
Olympic National Forest  Land and Resource Management Plan  Implementation  Clallam  Grays Harbor  Jefferson and Madison Counties  WA,Final,08/27/1990,07/27/1990,Forest Service,WA,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=86329,86329,Olympic National Forest  Land and Resource Management Plan  Implementation  Clallam  Grays Harbor  Jefferson and Madison Counties  WA,19900270,Final,1990-08-2700:00:00.0,NA,NA,NA,NA,WA,Forest Service,Ted C. Stubblefield,( 206) 7539534,NA
Mill/Emigrant Timber Sale  Implementation  Gallatin National Forest  Livingston Ranger District  Park County  MT.,Final,08/27/1990,07/27/1990,Forest Service,MT,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=84008,84008,Mill/Emigrant Timber Sale  Implementation  Gallatin National Forest  Livingston Ranger District  Park County  MT.,19900259,Final,1990-08-2700:00:00.0,NA,NA,NA,NA,MT,Forest Service,Rita E. Beard,( 406) 2221892,NA
Tahoe National Forest  Land and Resource Management Plan  Implementation  Nevada  Placer  Plumas  Sierra  and Yuba Counties  CA,Final,08/20/1990,07/20/1990,Forest Service,CA,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=85677,85677,Tahoe National Forest  Land and Resource Management Plan  Implementation  Nevada  Placer  Plumas  Sierra  and Yuba Counties  CA,19900251,Final,1990-08-2000:00:00.0,NA,NA,NA,NA,CA,Forest Service,Terry Randolph,( 916) 2654531,NA
Bear Mountain Ski Resort Expansion  (formerly known as Goldmine) San Bernandino National Forest  Special Use Permit and Possible 404 Permit  San Bernandino County  CA,Final,08/08/1990,07/13/1990,Forest Service,CA,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=85597,85597,Bear Mountain Ski Resort Expansion  (formerly known as Goldmine) San Bernandino National Forest  Special Use Permit and Possible 404 Permit  San Bernandino County  CA,19900249,Final,1990-08-1300:00:00.0,NA,NA,NA,NA,CA,Forest Service,Thomas W. Fitzwater,( 714) 2505555,NA
Mount Vida Planning Area Intergrated Resource Management Plan  Implementation  Modoc National Forest  Warner Mountain Ranger District  Modoc County  CA,Draft,08/27/1990,07/13/1990,Forest Service,CA,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=84022,84022,Mount Vida Planning Area Intergrated Resource Management Plan  Implementation  Modoc National Forest  Warner Mountain Ranger District  Modoc County  CA,19900240,Draft,1990-08-2700:00:00.0,NA,NA,NA,NA,CA,Forest Service,Douglas Schultz,( 916) 2796116,EO2
King-Titus Fire Recovery Project  Implementation  Klamath National Forest  Siskiyou County  CA,Final,08/07/1990,07/06/1990,Forest Service,CA,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=85701,85701,King-Titus Fire Recovery Project  Implementation  Klamath National Forest  Siskiyou County  CA,19900238,Final,1990-08-0600:00:00.0,NA,NA,NA,NA,CA,Forest Service,Lynda Karns,( 916) 8426131,NA
Tongass Land Management Plan  Implementation  Tongass National Forest  AK,Draft,08/30/1991,07/06/1990,Forest Service,AK,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=84029,84029,Tongass Land Management Plan  Implementation  Tongass National Forest  AK,19900235,Draft,1990-09-2800:00:00.0,NA,NA,NA,NA,AK,Forest Service,Steven A. Brink,( 907) 7893567,EC2
Black Panther Fire Recovery Project  Implementation  1987 King-Titus Wildfire  Klamath National Forest  Ukonom Ranger District  Siskiyou County  CA,Final,07/31/1990,07/06/1990,Forest Service,CA,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=85474,85474,Black Panther Fire Recovery Project  Implementation  1987 King-Titus Wildfire  Klamath National Forest  Ukonom Ranger District  Siskiyou County  CA,19900233,Final,1990-08-0600:00:00.0,NA,NA,NA,NA,CA,Forest Service,Ms Mo Tebbe,( 916) 6273291,NA
LEGISLATIVE - EIS - Upper White Salmon River Wild and Scenic River Study  Possible Designation  National Wild and Scenic Rivers System  Gifford Pinchot National Forest  Yakima Indian Nation  Klickitat County  WA,LD,08/17/1990,07/06/1990,Forest Service,WA,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=86698,86698,LEGISLATIVE - EIS - Upper White Salmon River Wild and Scenic River Study  Possible Designation  National Wild and Scenic Rivers System  Gifford Pinchot National Forest  Yakima Indian Nation  Klickitat County  WA,19900225,LD,1990-08-2000:00:00.0,NA,NA,NA,NA,WA,Forest Service,Steve Mellor,( 503) 3862333,NA
White Stallion Timber Sale and Road Reconstruction Management Plan  Implementation  Additional Information and Changes  Bitterroot National Forest  Ravalli County  MT,Revised Draft,08/09/1990,07/06/1990,Forest Service,MT,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=86624,86624,White Stallion Timber Sale and Road Reconstruction Management Plan  Implementation  Additional Information and Changes  Bitterroot National Forest  Ravalli County  MT,19900226,Revised Draft,1990-08-2000:00:00.0,NA,NA,NA,NA,MT,Forest Service,Tim Trotter,( 406) 8213913,EC2
Elkhead Creek/Slater Creek Vegetation Management Plan  Implementation  Routt National Forest  Bears Ears Ranger District  Routt County  CO,Draft,09/04/1990,07/06/1990,Forest Service,CO,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=85211,85211,Elkhead Creek/Slater Creek Vegetation Management Plan  Implementation  Routt National Forest  Bears Ears Ranger District  Routt County  CO,19900224,Draft,1990-09-0100:00:00.0,NA,NA,NA,NA,CO,Forest Service,Allan Green,( 303) 8249438,EC2
Gifford Pinchot National Forest  Land and Resource Management Plan  Implementation  Clark  Lewis  Klicktat  Cowlitz  Skamania and Yakima Counties  WA,Final,07/30/1990,06/29/1990,Forest Service,WA,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=84006,84006,Gifford Pinchot National Forest  Land and Resource Management Plan  Implementation  Clark  Lewis  Klicktat  Cowlitz  Skamania and Yakima Counties  WA,19900223,Final,1990-07-3000:00:00.0,NA,NA,NA,NA,WA,Forest Service,Gregory Cox,( 206) 6967500,NA
Upper Klickitat River Wild and Scenic River Study  Designation or Nondesignation  National Wild and Scenic River System  Yakima Indian Nation  Klickitat County  WA,LD,08/14/1990,06/29/1990,Forest Service,WA,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=85494,85494,Upper Klickitat River Wild and Scenic River Study  Designation or Nondesignation  National Wild and Scenic River System  Yakima Indian Nation  Klickitat County  WA,19900219,LD,1990-08-1300:00:00.0,NA,NA,NA,NA,WA,Forest Service,Steve Mellor,( 503) 3862333,NA
Wilson Creek Gold Project  Exploration and Mining Operating Plan Approval  Elkhorn Mountain Range  Helena National Forest  Helena County  MT,Final,06/26/1990,06/29/1990,Forest Service,MT,https://cdxnodengn.epa.gov/cdx-enepa-II/public/action/eis/details?eisId=86684,86684,Wilson Creek Gold Project  Exploration and Mining Operating Plan Approval  Elkhorn Mountain Range  Helena National Forest  Helena County  MT,19900214,Final,1990-07-3000:00:00.0,NA,NA,NA,NA,MT,Forest Service,Dennis Heffner,( 406) 4495201,NA
